CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,6160.56
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,0.5537635781
Algeria,DZA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0
Algeria,DZA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,0
Algeria,DZA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,71.0119047619
Algeria,DZA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,4374.731
Algeria,DZA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,20.4166666667
Algeria,DZA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1960,1257.781
Algeria,DZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1960,20.341
Algeria,DZA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,4.937019825
Algeria,DZA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,1960,-16847465500
Algeria,DZA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1960,427770499.999998
Algeria,DZA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1960,19444937046.129
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1960,39.043172595
Algeria,DZA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1960,22393294370.7127
Algeria,DZA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1960,63629410300
Algeria,DZA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1960,5249999900
Algeria,DZA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1960,1063394534.78283
Algeria,DZA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1960,-28.1004591113
Algeria,DZA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1960,30189410304
Algeria,DZA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1960,-3778571200
Algeria,DZA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1960,-765354674.267287
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,7.524
Algeria,DZA,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1960,9463872915.03818
Algeria,DZA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1960,31933376500
Algeria,DZA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1960,11376570400
Algeria,DZA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1960,2304339622.54591
Algeria,DZA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1960,85.9158817136
Algeria,DZA,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,1960,4336580903.2789
Algeria,DZA,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,1960,14725771300
Algeria,DZA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1960,11552810400
Algeria,DZA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1960,2340037271.38018
Algeria,DZA,GDP (constant LCU),NY.GDP.MKTP.KN,1960,63672324100
Algeria,DZA,GDP (current LCU),NY.GDP.MKTP.CN,1960,13446652900
Algeria,DZA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1960,19911866863.9302
Algeria,DZA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1960,2723637614.73246
Algeria,DZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1960,21.118520629
Algeria,DZA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1960,1789.8481049461
Algeria,DZA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1960,5723.4105373787
Algeria,DZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1960,1208.6996350167
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,244.8237353435
Algeria,DZA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1960,26.6654194666
Algeria,DZA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1960,2621969265.74561
Algeria,DZA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1960,11019181100
Algeria,DZA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1960,3585606400
Algeria,DZA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1960,726269394.717956
Algeria,DZA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1960,21364727351.2739
Algeria,DZA,GNI (constant LCU),NY.GNP.MKTP.KN,1960,68450785353.5268
Algeria,DZA,GNI (current LCU),NY.GNP.MKTP.CN,1960,15904923600
Algeria,DZA,GNI (current US$),NY.GNP.MKTP.CD,1960,3221563648.48281
Algeria,DZA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1960,1920.4435738589
Algeria,DZA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1960,6152.9393142447
Algeria,DZA,GNI per capita (current LCU),NY.GNP.PCAP.CN,1960,1429.6699329755
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1960,42.1845773977
Algeria,DZA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1960,7239773926.46239
Algeria,DZA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1960,18757142500
Algeria,DZA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1960,5672413700
Algeria,DZA,Gross capital formation (current US$),NE.GDI.TOTL.CD,1960,1148955017.61957
Algeria,DZA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1960,5300000000
Algeria,DZA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1960,19487850846.129
Algeria,DZA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1960,14.0841182864
Algeria,DZA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,1960,7909787136
Algeria,DZA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1960,1893842500
Algeria,DZA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1960,383600343.352282
Algeria,DZA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1960,128.1004591113
Algeria,DZA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1960,13650003616.6307
Algeria,DZA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1960,33482913800
Algeria,DZA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1960,17225224100
Algeria,DZA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,3488992288.99975
Algeria,DZA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1960,51.444818103
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1960,3.1874074936
Algeria,DZA,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,1960,6644737701.64245
Algeria,DZA,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,1960,20554055700
Algeria,DZA,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,1960,7539433500
Algeria,DZA,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1960,1527122387.04206
Algeria,DZA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,1960,597.2855917741
Algeria,DZA,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1960,59.250462247
Algeria,DZA,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,1960,-2648919799.26072
Algeria,DZA,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,1960,-8270021100
Algeria,DZA,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,1960,7967204000
Algeria,DZA,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1960,1613767876.66222
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1960,67.1436317063
Algeria,DZA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1960,16131431123.4132
Algeria,DZA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1960,33440000000
Algeria,DZA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1960,9028571100
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1960,1828749209.05011
Algeria,DZA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,1960,6802480740.70576
Algeria,DZA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,1960,18789042200
Algeria,DZA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1960,3949183000
Algeria,DZA,"Industry, value added (current US$)",NV.IND.TOTL.CD,1960,799912323.628282
Algeria,DZA,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,3.8692240788
Algeria,DZA,"International migrant stock, total",SM.POP.TOTL,1960,430447
Algeria,DZA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1960,46.865
Algeria,DZA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1960,45.44
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1960,46.1351219512
Algeria,DZA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1960,2032941200
Algeria,DZA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1960,411774971.960446
Algeria,DZA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1960,394162000
Algeria,DZA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1960,393200000
Algeria,DZA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1960,1.3733468973
Algeria,DZA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1960,0.2034587996
Algeria,DZA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1960,0.1271617497
Algeria,DZA,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1960,0.8392675483
Algeria,DZA,Merchandise exports to developing economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1960,0.0254323499
Algeria,DZA,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1960,3.1536113937
Algeria,DZA,Merchandise exports to developing economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1960,3.6622583927
Algeria,DZA,Merchandise exports to developing economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,1960,0.8392675483
Algeria,DZA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1960,1.0681586979
Algeria,DZA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1960,94.1251271617
Algeria,DZA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1960,1264110000
Algeria,DZA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1960,1260000000
Algeria,DZA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,1960,0.7777777778
Algeria,DZA,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,1960,0.2380952381
Algeria,DZA,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1960,0.2936507937
Algeria,DZA,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1960,0.5952380952
Algeria,DZA,Merchandise imports from developing economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,1960,0.0952380952
Algeria,DZA,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1960,5.0317460317
Algeria,DZA,Merchandise imports from developing economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,1960,5.7301587302
Algeria,DZA,Merchandise imports from developing economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,1960,0.5952380952
Algeria,DZA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,1960,0.5793650794
Algeria,DZA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,1960,92.8968253968
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1960,60.8844580142
Algeria,DZA,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Algeria,DZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Algeria,DZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1960,323.28
Algeria,DZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1960,373.132
Algeria,DZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1960,148.2
Algeria,DZA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1960,246.3
Algeria,DZA,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1960,354100000
Algeria,DZA,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1960,355100000
Algeria,DZA,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,1960,1000000
Algeria,DZA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1960,2458270700
Algeria,DZA,Net income from abroad (current US$),NY.GSR.NFCY.CD,1960,497926033.750354
Algeria,DZA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1960,11.0210456394
Algeria,DZA,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,1960,30.9019930768
Algeria,DZA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1960,31.9149165673
Algeria,DZA,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1960,3411320000
Algeria,DZA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1960,355050000
Algeria,DZA,Net official development assistance received (constant 2012 US$),DT.ODA.ODAT.KD,1960,3411320000
Algeria,DZA,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1960,355050000
Algeria,DZA,Number of infant deaths,SH.DTH.IMRT,1960,74546
Algeria,DZA,Number of under-five deaths,SH.DTH.MORT,1960,125453
Algeria,DZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1960,4.9370600039
Algeria,DZA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1960,0.1731481552
Algeria,DZA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1960,3.2211728437
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1960,2.5114883361
Algeria,DZA,Population in largest city,EN.URB.LCTY,1960,871636
Algeria,DZA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1960,25.680122444
Algeria,DZA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1960,871636
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1960,7.8350063983
Algeria,DZA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1960,44.5390930537
Algeria,DZA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1960,52.2397341026
Algeria,DZA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1960,49.6818755634
Algeria,DZA,"Population, total",SP.POP.TOTL,1960,11124892
Algeria,DZA,Rural population,SP.RUR.TOTL,1960,7730687
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,69.49
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,1.2175462195
Algeria,DZA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1960,42.93762
Algeria,DZA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1960,38.45841
Algeria,DZA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1960,-44184473253.871
Algeria,DZA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1960,265802799.999837
Algeria,DZA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1960,260000000
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,1960,106.1868043013
Algeria,DZA,Urban population,SP.URB.TOTL,1960,3394205
Algeria,DZA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,30.51
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,1960,5.5226206748
American Samoa,ASM,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1960,1
American Samoa,ASM,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,11.9128522886
American Samoa,ASM,"International migrant stock, total",SM.POP.TOTL,1960,2384
American Samoa,ASM,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
American Samoa,ASM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1960,1.4242459113
American Samoa,ASM,"Population, total",SP.POP.TOTL,1960,20012
American Samoa,ASM,Rural population,SP.RUR.TOTL,1960,6762
American Samoa,ASM,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,33.789
American Samoa,ASM,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,0.1479946992
American Samoa,ASM,Urban population,SP.URB.TOTL,1960,13250
American Samoa,ASM,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,66.211
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,1960,2.0818992677
Andorra,ADO,International migrant stock (% of population),SM.POP.TOTL.ZS,1960,18.6148799761
Andorra,ADO,"International migrant stock, total",SM.POP.TOTL,1960,2497
Andorra,ADO,Mobile cellular subscriptions,IT.CEL.SETS,1960,0
Andorra,ADO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1960,0
Andorra,ADO,Population growth (annual %),SP.POP.GROW,1960,7.1050408606
Andorra,ADO,"Population, total",SP.POP.TOTL,1960,13414
Andorra,ADO,Rural population,SP.RUR.TOTL,1960,5574
Andorra,ADO,Rural population (% of total population),SP.RUR.TOTL.ZS,1960,41.55
Andorra,ADO,Rural population growth (annual %),SP.RUR.TOTL.ZG,1960,2.5253408487
Andorra,ADO,Urban population,SP.URB.TOTL,1960,7840
Andorra,ADO,Urban population (% of total),SP.URB.TOTL.IN.ZS,1960,58.45
Andorra,ADO,Urban population growth (annual %),SP.URB.GROW,1960,10.4935435949
Angola,AGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1960,234.684
Angola,AGO,Age dependency ratio (% of working-age population),SP.POP.DPND,1960,88.4678302602
Angola,AGO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1960,4.9519412475
Angola,AGO,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1960,83.5158890127
Angola,AGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1960,54.423
Angola,AGO,CO2 emissions (kt),EN.ATM.CO2E.KT,1960,550.05
Angola,AGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1960,0.1043571011
Angola,AGO,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1960,0
Angola,AGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1960,0
Angola,AGO,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1960,63.3333333333
Angola,AGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1960,348.365
Angola,AGO,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1960,22.6666666667
